start	end	text
1796660	1798320	事実して学習者であること
1800000	1801060	しかもそれが
1801060	1803460	すごく自分に合った学び方で
1804440	1805360	精錬された
1805360	1806460	その人に合った
1807520	1809300	すごくいい学び方で
1809300	1810520	学び続けている大人
1811700	1813980	になっていくことが
1813980	1816800	一つの果実であるとしたときに
1817240	1818620	受験っていうのは
1819440	1819980	わかります
1819980	1822160	間に合うか間に合わないかっていうぐらいが
1822160	1823540	すごく難しいところで
1824700	1825380	私は
1826700	1828460	正直受験に関しても
1828460	1830420	早いタイミングで始めた子は
1831560	1833380	自立した学習者として
1833380	1835420	受験に向かった方が強いと思ってます
1835820	1836180	なるほど
1836940	1837300	ただ
1838100	1839720	間に合うか間に合わないかは
1840240	1840760	わかります
1840760	1842080	そうじゃないところから
1842080	1844380	受験までの間にスタンスを変えて
1844380	1845720	学び方を確立して
1845720	1847740	学力がそこに追いついて
1847740	1850060	受験テクニックまでを身につけて
1850900	1853160	試験当日を迎えられるかどうかは
1853560	1855280	正直時間との駆けっこ
1857440	1860420	間に合わない場合も多いんだろうなとは思いますので
1861900	1864520	このチャンネルは保護者の方が聞いておられるってことなので
1865220	1866280	が多いってことなので
1866280	1869600	本当に価値観の問題になってくるかなって気がします
1871140	1872840	方にはまってればはまっているほど
1872840	1875740	そこから抜け出すのにも時間かかりそうだし
1876400	1878400	それは本当にそれぞれ違うんだろうなと
1879840	1880820	思いましたね
1882060	1883820	村中さんの本の中では
1884540	1888120	学年というものを取っ払った方がいいとも書いてあった
1888120	1891600	この学年でこの内容を学ぶみたいな
1892080	1895220	ことも取っ払った方がいいとも書いてあって
1895700	1897300	結構矛盾するなと思って
1897300	1900700	この学年の中でこれだけ学びきってくださいみたいな
1901940	1903700	この強制力が働くことが
1903700	1906040	子どもが学び方を手に入れる上では
1906040	1908820	結構ハードルになるのかなと思ったり
1909260	1910200	したんですけど
1911380	1913300	ある種そこの覚悟が必要なのかなと
1913300	1914120	おっしゃる通りですね
1914860	1917500	私は結構これ大きな問題だと思っていて
1918040	1920780	要はどのように学ぶのかっていう
1920780	1922000	学び方の中には
1922000	1925480	学ぶペースっていうのももちろん入ってるんですよね
1925480	1927300	学ぶ方法の違いもありますけど
1928000	1930300	そのペースっていうもの自体を
1930300	1931880	学年で切られて
1932480	1933740	全員が一律
1933740	1935540	全教科大一律
1935540	1938100	同じように学んでいく必然性っていうのは
1938100	1940020	今の人間理解っていうか
1940580	1942600	サイエンスの理解を引っ張ってきても
1942600	1944220	全くもって合理性がない
1946800	1948300	考え方だと思うので
1948960	1949700	その意味では
1950680	1952120	全ての教科が
1953140	1955600	別に1年生が学ぶものとかじゃなくて
1956180	1958980	じゃあ1から6の数字を保つとしても
1958980	1961060	グレード1からグレード6に変えて
1961940	1965080	別にどの年齢の子でも好きに
1965080	1968820	グレード1からグレード6を好きなペースで学ぶことができる
1970460	1971860	っていう仕組みにするだけで
1971860	1974200	おそらく学ぶペースは上がると思ってますね
1974200	1975040	全体としては
1976460	1976760	なるほど
1978220	1980600	ある種学校から外れた時に
1981180	1983960	その学年の縛りって取れるじゃないですか
1983960	1986240	いわゆる不登校と呼ばれる子どもたちにとっては
1986660	1988560	だからそういう自分で学び方とか
1988560	1991960	自分のペースで学ぶみたいなのを取り戻す上では
1991960	1995660	相当リハビリになっていくかもしれないですよね
1997660	2001240	裏を返せば逆に言うと学年の縛りっていうのが
2001240	2003440	大きく遅れてしまった子たちが
2003440	2005960	もう1回リチャレンジするときに
2005960	2008060	めちゃくちゃハードルになるんですよね
2008640	2009320	そうですよね
2010540	2013560	5年生の子が算数に関しては
2013560	2017020	2年生からしなくちゃいけないみたいな感じの話っていうのは
2017620	2018240	なんだろうな
2019180	2021680	やっぱりその子の尊厳を削るんですよね
2023000	2024900	俺2年生レベルかみたいな
2024900	2029740	でもそれが単純に数学的な体系化された
2031060	2032140	レベル分け
2032140	2034260	難易度のレベル分けだとしたら
2034260	2037580	俺遅れてるからステップ2からやらなきゃいけないけど
2037580	2041700	頑張ってステップ5に追いつこうって思うのと
2042840	2045560	お前5年生やけど2年生からやってねって言われるのって
2046320	2048180	やってる内容自体は何も変わらないですよ
2048180	2049840	内容自体が変わらなくても
2049840	2054680	主観的体験とか子供の自尊心の築け方とかも全然違うので
2055540	2058900	そんな意味でも正直教科書を学年ごとにするのは
2058900	2063260	私はかなりナンセンスだし害が大きいと思いますね
2065200	2066240	そうですよね
2066240	2067220	なるほどな
2068780	2072320	村中さんがお子さんとの関わりで
2072320	2074300	コーチに就任したみたいな話が
2074300	2075560	この本の中にもあったじゃないですか
2075560	2076480	何ですかそれは
2078480	2080080	お願いしますコーチの依頼
2080080	2082400	これちょっと話せば長くなるんですけど
2083680	2086020	ラーニングダイバーシティの出かけっていう本が
2086400	2089680	もともと雑誌の連載のまとめたものなんですけど
2089680	2091720	一章だけ書き下ろしを書きまして
2092640	2093860	それがタイトルが
2093860	2096140	我が家のラーニングダイバーシティというタイトルで
2096140	2098920	うちの家の家庭事情をですね
2098920	2099740	赤駄に
2101220	2102420	それがなるほど
2102420	2103920	書がありまして
2103920	2105640	その書で書いたことを今
2106600	2109440	福田さんがおっしゃっていただいてるんですけど
2111100	2112140	ここはまず
2113000	2114620	そもそも妻と息子ともね
2114620	2116940	この本に書く段階で了承を得て
2116940	2119120	世に公にしてもいいよって話を
2119540	2120840	了承している範囲内では
2120840	2122360	ちょっと話をさせていただきますけども
2122880	2125380	うちの息子
2125380	2128000	今中学1年生になったとこなんですけど
2128000	2132280	小学校の4年生の後半ぐらいから
2133980	2136160	不動校状況になりまして
2137900	2139240	もう3学期かな
2139240	2141840	4年生の3学期からはもう1日も行けない
2141840	2144900	みたいなことがずっと続いてまして
2144900	2146560	この本が出た時点で
2147440	2149460	彼が小6かな
2149460	2152140	小6の時に出版をしたので
2152140	2153520	その小6の段階でも
2153520	2157460	ほぼ完全不登校という状況だったんですね
2159100	2161040	なのでそういうところも含めて
2162220	2165840	そんだけ偉そうにラーニングダイバーシティとかって言ってる人間が
2165840	2169740	親としてどういうふうに子供と関わっておんねんってことを書いたっていう話なんです
2172340	2174000	もうちょっと話をすると
2175220	2177360	ただ我が家の不登校事情は
2177360	2182540	あんまり他のご家庭に参考にならないだろうなっていう思いもありまして
2182540	2188620	なんでかっていうと私があんまりそもそも学校教育に頼った考え方をしてなくて
2190280	2192760	息子が小学校に上がった段階から
2193540	2197400	家の中で自分で学ぶっていう自分で学ぶスタイルとか
2197400	2200820	自分で学ぶやり方の探索っていうものと
2200820	2202940	学校教育っていうのを完全に切り分けて
2202940	2204240	家では家のお花火
2204240	2206760	学校では学校のお花火みたいな感じの風に
2207280	2209140	結構切り分けてたんですよね
2209680	2213220	息子はそれが当たり前の状況で育ってたので
2213700	2216460	彼が完全不登校になった時点で
2217780	2219420	私たちの家族で言うと
2219420	2222080	単純にそれの比率を変えるだけだったんですよ
2222540	2224660	今まで学校が5、家が5
2224660	2226580	学校がどうしても6、7になりますけどね
2226580	2228500	家が3、4だったのを学校を0にして
2228500	2231080	家を10にするっていうだけだったので
2231720	2233600	学びっていうことに関しては
2233600	2238000	実はほぼほぼ大きな混乱なくやってたんです
2239420	2240520	そんなことあるんですね
2240520	2242020	まさに自立してますね
2242580	2242980	そうですね
2243840	2246020	もうちょっと本にも変えたんで
2246020	2247860	リスナーの方に補足をすると
2247860	2249760	ちょうどうちの息子って
2249760	2254220	コロナの全国の休校で
2254820	2256740	全国大混乱した
2257840	2260320	あの時に入学したんですよ小学校に
2260320	2262960	つまり彼は小学校入学したの
2262960	2264700	入学式も参加できなかったし
2264700	2266520	学校始まったはずから
2266520	2269440	確か2ヶ月か3ヶ月続きましたね、休校がね。
2269780	2272260	だから4月、5月はほぼ学校に行かない。
2272320	2276200	しかも自分だけじゃなくてみんな行かないみたいな状況で学校生活を始めて、
2277500	2282700	この学校に行けない家庭の状況をどうするかみたいなことで、
2282740	2286100	すごい妻とも悩みまして、
2286660	2289340	でもこれはもうちょっとピンチはチャンスだっていうことで、
2289460	2294900	家庭での学びっていうものの基礎を築く時間にしようということで、
2296340	2299720	彼に自分で学ぶっていうことを
2300120	2304080	小1の6歳7歳の段階から練習を始めよう
2304080	2305560	っていうところから始めてるので
2306940	2309720	そこでコーチっていうスタンスを取ったっていう
2310100	2310460	そうですね
2311080	2314720	コーチに至るまでも何かうよくくつつあったんですけど
2316060	2317820	そもそもコーチに至るまでは
2317820	2321700	私ほとんど環境整備以外は
2321700	2324400	息子の教育に関わってないんですよ
2324400	2325860	つまり教えたことがほとんどない
2326620	2327380	環境整備
2327380	2328620	私も妻も含めてですね
2330300	2334400	私がやってたのは教材の選定だったりとか
2336640	2340500	選定というか最終的な決定は息子がするんですけど
2340500	2343460	こんなのこんなのあるけどどうするとかっていうのを
2343460	2345040	紙の教材もそうだし
2345040	2348480	オンラインというかタブレット教材とかもそうなんですけども
2348480	2351620	どのように使うかっていうことを提示するのと
2353020	2357000	ある程度のやっていくペースみたいなもの
2357000	2360200	要は勉強時間の分量みたいなものの
2360200	2363200	ある程度こんだけは1日にやろうねみたいなことを
2363200	2366160	話し合って決めていくっていうことぐらいしかしてなくて
2366640	2369220	あと中身は何するかっていうのは完全に放置
2369220	2371400	丸付けもしないし指導も一切しない
2373840	2376040	だから紙の問題集とかは答えは
2376040	2379080	基本的に子供が自分で持って自分で丸付けするとか
2380020	2382860	そういう感じでずっとやってたんですけど
2383540	2384380	やっぱりね
2384380	2388000	あの本の中でも子供にはコーチが必要だって書いたんですけど
2388540	2389460	やっぱりそうやったらね
2389460	2391340	ぐだるんですよねめちゃくちゃ
2391840	2393660	だんだん子供が
2393660	2396900	ぐだるというかうまくいきにくくなってくるというか
2399080	2403080	なんかやっぱり家庭状況もよろしくないようになってきて
2403080	2405080	なんか隠れてこそこそしたりとか
2405800	2406560	なんかね
2406560	2407180	なんかこう
2407180	2409360	なってくるので
2409360	2411300	うーんってなって
2411300	2413820	どうするっていう感じで
2413820	2415960	家族会議で話し合って
2415960	2417840	最終的に
2417840	2418540	ちょっと
2420560	2422200	ペースメーカー的な
2422200	2422940	介入と
2422940	2425980	コーチング的な介入っていう意味では
2425980	2427760	お父さんがコーチする
2427760	2429040	っていうところで
2429040	2432200	落ち着いたっていう感じですね
2432200	2433340	うんうん
2433340	2435260	物体的には何をしたんですか
2436280	2440760	それはでももうちょっとやっていく内容をヒアリングして
2441380	2444480	どういうペースで何をやるかみたいなこととかを
2444480	2446940	単元別にじゃあ算数好きなやったら
2446940	2450480	これの教材で1日何単元するかとか
2451280	2454760	それを一応終わったらコーチに報告をして
2454760	2457620	今日1日終わったよみたいな感じの話で
2457620	2458980	お疲れさんみたいな感じの
2458980	2460720	やってることは大した変わらないんですけど
2461220	2463880	一応先ほどの何を
2463880	2466460	どのようにやるかはほとんど介入しませんでしたけど
2466460	2468280	何をやるかのペースのところは
2468620	2470420	親が握ったみたいな感じですね
2473760	2476000	環境の整備っていうのがすごく僕の中で
2476000	2477060	圧倒させられて
2477780	2480860	よく今学校に行ってない子どもたちが
2480860	2482740	自分で学ぶことを選ぶっていう
2483700	2486280	スタイルを僕たちのフリースクールでもやっているんですけど
2486820	2488700	何を学ぶかについてはやっぱり
2489140	2491680	完全に自由だったら選ぶことすら難しいじゃないですか
2492360	2495500	それをどれ選ぶといいかなみたいなのを
2496020	2499720	内容を一緒に選ぶのはすごくできることだなっていう風に
2500600	2500960	そうですね
2504140	2506000	その辺って結構大事な話で
2507140	2509280	主体的であるという
2512780	2515040	主体性みたいなものの感覚
2516240	2516960	っていうので
2517780	2521520	自分で選んだものの中からしか出てこないっていうのが
2521520	2523660	心理学的な話なんですよね
2523660	2526080	内発的時付けとかって言ったりするんですけども
2527120	2531020	内発的時付けされるときの人間のすごく重要な要素は
2531020	2534420	自分で決めたことかとか自分で選んだものかっていう感覚
2534420	2536520	すごく強く影響してるっていうのが
2536520	2538780	心理学的にも確かめられてるんですけど
2539720	2543220	なのでそこは意識的に徹底しましたね
2543220	2545260	全て決めてもらうっていう
2545840	2550460	ただ子供によってやっぱり選べる範囲っていうのは限られてるから
2550460	2552040	あまりに多すぎたら選べないし
2552800	2554800	だから幼いうちはもうちょっとシンプルにして
2554800	2558640	こういうところで2つの選択肢から選んでもらうとかってこともあるだろうし
2559440	2564780	ある程度子供が選べる範囲内で選択肢を提示しながら決めてもらう
2565940	2569880	それは1日にやる量の設定とかも一緒ですね
2570480	2574200	ある程度の目安がありながら最終的には子供が決める
2574200	2575180	自分で決めるっていう
2577000	2578180	そういう感じです
2579680	2582580	内容って村中さんの中で
2583900	2586280	選択肢の範囲を決めるときに
2586760	2588260	意識したこととかありますか
2591760	2594440	子どもが自分で決められることに関しては
2595000	2596680	ほとんど意識してないですね
2596680	2598540	ある程度教材で言ったら
2598540	2600880	それこそ今で言ったら
2600880	2602940	スマイルゼミにするか神経ゼミにするか
2602940	2606240	そういう教材の種類のやつだったりとか
2606720	2608600	ああいうのって今もよくできてるからね
2608600	2610060	子供たち自分でできたりするから
2611900	2616840	どれくらいの単元量ずつ進めていくみたいな話のことだけをやりながら
2617480	2620600	紙の教材とかだったら面白そうって思えるものを
2622620	2625640	今夜一緒に行ってこれかとかっていう感じ
2625640	2627580	そんな感じ
2628420	2631840	スマイルゼミとかだったらカリキュラムを網羅してるっていうのも
2631840	2633040	内容はあるし
2633040	2634880	本屋さんに行ったらそういうの網羅してる
2635380	2636540	参考書とかありますもんね
2636920	2638120	あともう一個聞きたいと思ったのが
2638120	2640860	いろいろ家庭学習の支援をしてる中で
2641540	2643560	親が教育者のポジションをするのって
2643560	2644820	難しいって話あったじゃないですか
2645600	2647240	そんな中でも村中さんは
2647660	2649620	親としてコーチの役割をしていて
2650720	2651280	それも
2651280	2653360	お子さんが選んだっていう話だったと思うんですけど
2655140	2655700	結局
2656180	2657760	自分でせざるを得ない親御さんって
2657760	2658980	結構今いて
2659720	2661220	親としてそのコーチ
2661220	2662460	コーチになる上で
2663100	2664880	気をつけることとかポイントとかって
2664880	2666460	あったりしますか
2666460	2668940	確かに上下関係みたいなのが
2668940	2670780	できやすかったりしそうで
2672980	2674940	私が親が
2674940	2677120	教師の役割をするのは難しい
2677120	2678160	って書いたのは
2678680	2680860	それこそコーチ役割というか
2680860	2682140	ティーチャーなんですよね
2682140	2683380	一番難しい
2684720	2687160	教えるっていうことの役割を
2687160	2688100	親がするのは
2688660	2689920	これは今まで私たちが
2689920	2691500	授業やってきて本当に難しい
2691500	2692620	中にはね
2693280	2694640	天才みたいな人がいて
2695060	2697680	めちゃくちゃ上手くやってる天才的な保護者の方も
2697680	2699620	いらっしゃるので絶対無理とは
2699620	2700600	言わないんですけども
2701020	2702980	でもやっぱりめちゃくちゃハードルが高い
2702980	2704500	っていうのは私
2705300	2707420	コーチをした記憶はあるんですけど
2707420	2709040	ティーチャーはしてないんですよ
2709500	2709820	だから
2711460	2712100	要は
2713100	2715320	コーチをしてから丸付け役だけは
2715320	2717660	したこともありますけど丸付け役したとしても
2717660	2719060	合ってないところを
2719060	2721600	もう一回やってみ以上のことは何も言わなかったし
2722080	2724240	これはこうやったらできるんだよみたいな感じのことを
2724240	2725500	聞かれたら答えますけど
2725500	2728180	自分からはほぼティーチしない
2730680	2732340	もちろんこれっていうのは
2732340	2734680	一応言ったって親御さんからすると
2734680	2737340	そんなことしたら漏れが発生するんじゃないかとか
2737340	2741220	子供が逃げて逃げて
2741220	2743900	自分の苦手を潰せないんじゃないかみたいな感じの
2743900	2746840	お気持ちなのはすごくよくわかるんですけど
2747980	2750060	私はそれ全然ありやなって
2750060	2751000	ありやなっていうのは
2751600	2753920	そもそも逃げる気持ちになるってことは
2753920	2755460	自己決定ができてないってことなので
2755460	2758100	それはそもそも構造として失敗してしまった話だから
2758100	2758760	別の課題
2761340	2762240	その意味で
2763220	2765820	教えないっていうことに関してで言うと
2765820	2770580	そこは本人が何らかの必然性を持って
2770980	2774020	それを学ぶ必要があるよねって思えてないんだとしたら
2774020	2776280	結局教えるところで身につかないと一緒っていう
2776280	2777280	そういう感じですね
2778260	2778620	なるほど
2779040	2783200	あくまでも学びは自分で進めていってるんですね子供が
2783820	2784180	そうですね
2784720	2790440	それのペースメイクとあと選択肢の提示っていうのをやってるっていう感じなんですね
2791920	2794500	僕たちが結構関わっていく中で
2795620	2798780	やっぱり学校に行かないとなった時に
2798780	2802100	すごく落ち込みが精神的に来る子が多くて
2802660	2810860	その時に自己決定すらもする気力がないみたいな時ってあるなと思ってて
2811640	2817640	その時をどう乗り越えるのかみたいなのは結構僕らの中でテーマとしてあって
2818820	2820680	その辺とかどうお考えですか
2822380	2828000	不登校に至るようになった理由きっかけ経緯っていうものにもよると思うんですけど
2829180	2833040	本当に人によってセンスは万別だと思うんですが
2833040	2834720	その不登校に至る経緯に
2834720	2838960	何らかの傷つき体験であったりとか
2838960	2842520	トラウマティックな体験があるんだとしたら
2842520	2845980	まずそのトラウマティックな体験とか傷つき体験は
2845980	2850060	これは何らかの形でそれが癒されていくというか
2850060	2855700	回復していく過程というのが必要だというのが
2855700	2858040	まず一つあると思うんですよね
2859820	2862420	これは実はうちの息子の場合にもあって
2863060	2865540	その経緯は本にも書いてないのであれなんですが
2866440	2868740	一時期最初の頃は
2868740	2871820	うちの息子は同世代の子どもが
2871820	2874800	集まっている空間に入ることすら難しくなっていた
2874800	2875940	ときがあって
2878480	2880060	これも不思議なんですよね
2880060	2882260	実はどっちかというと大人とのトラブル
2882260	2883600	教員とのトラブルだったので
2883600	2886240	子供同士の特急のトラブルがあったわけではないんだけども
2886240	2888580	結果発生して起きてきたトラウマ反応としては
2888580	2893840	子供がたくさんいる場所にそもそも入れないっていう風なことなんですよね
2895180	2901120	ただそこも時間とともにちょっとずつ入れてきて
2901540	2903900	それができるようになったのが1年半後ですかね
2903900	2905000	6年生ぐらいになってから
2905600	2910040	この子供の空間にも入れるようにちょっとずつなっていったみたいな感じのがあるっていうのが
2910040	2911360	まず一つですね
2912180	2913360	それとは
2913360	2915660	ある種の傷つきが
2915660	2917580	癒えていく過程に寄り添っていく
2917580	2918980	ということとは
2918980	2920620	また別の軸として
2922300	2924160	自分自身というのが
2924940	2925920	主体的な
2925920	2928040	存在であるんだという感覚を
2928500	2929840	奪われないようにする
2929840	2931100	ということに関しては
2931100	2933160	これはドラマティックな体験の
2933160	2936400	癒しと同時並行でできることだと思っていて
2938640	2940040	なんでかって言ったら
2942620	2944720	日常の些細なことでいいんですよ
2946340	2947600	言ってしまったら
2947600	2949480	今日の朝ごはん何食べるっていうことを
2949480	2951140	自己決定からでいいと思うんですよ
2951140	2954640	今日一日何の服着て過ごすとかでもいいですし
2955360	2958120	だからそういうちっちゃなちっちゃな日常の
2958120	2961720	自己決定とか選択っていうもの自体を
2963740	2967380	子どもが主体的な感覚を
2967380	2968800	持てているかどうか
2971080	2975720	それはおそらく家庭の中での話し合いというか
2975720	2978360	私たちは家族会議という仕組みをやってますけど
2978900	2982060	そういう子どもなりの自己決定というものを
2982060	2984120	フラットに話し合って決めていけるような
2984120	2986380	家族の中で持ちながら
2987360	2989160	学校に行くか行かないかみたいな
2989160	2991760	大きな自己決定すぐ迫る必要はないんですけど
2992320	2994920	家族でどこに出かけようかでもいいですし
2996200	2998380	日中の時間をどう過ごすかとか
3000900	3003140	勉強とどう向き合っていくか
3003140	3005900	ちょっとずつでもやれることができることがないかとか
3006400	3009720	そういうちっちゃなちっちゃな日常の自己決定を
3009720	3010920	一緒にやっていく
3012660	3015820	っていうことはおそらくそのトラウマの部分とは
3015820	3018180	また別の話としてできるところはある
3018180	3019960	もちろんしんどかったらやめたらいいんですけど
3021260	3025000	ここはやっぱり同時並行でできるところは結構あるなって気がしますね
3027720	3032140	じゃあ本当しんどい時にできるちっちゃな自己選択から
3032140	3033280	自己決定からしていって
3034500	3038540	回復とともにその選択の範囲も大きくなっていくみたいな
3039140	3040160	イメージなんですね
3041060	3041380	なるほど
3041860	3044120	ちなみにまたこれよく出る質問なんですけど
3044960	3046620	ゲームとかどう考えてますか
3046620	3052800	結構ドーパミン性高いものをずっとやっちゃって心配ですみたいな声って結構あって
3053440	3056580	この辺の本当細かい話になっちゃうんですけど
3056580	3059180	ゲームとかスマホをずっと触ることに対しても
3059640	3060700	大事な話だと思います
3062120	3062440	そうですね
3065700	3067080	若いってどうしたかっていうと
3067900	3072240	いわゆるピアノインタルコントロールで時間制限をしましたと
3075180	3077740	ただその時間をどういうルールにするかも
3077740	3079900	かなり改定を重ねてますね
3081700	3082580	それも対話して
3082580	3083440	変わっていってますね
3090600	3092240	基本的なスタンスとして
3092980	3097440	何らかに依存すること自体は悪いことではないと思っているので
3097440	3100100	大人でも何か辛いことがあった時に
3100100	3102940	ドパミン系に依存しながら
3102940	3106600	ずっとネットフリックスをしながら見てるみたいなのがあって
3107800	3109060	お酒もそうだしですね
3109060	3115060	そういうこと自体を全部否定する必要はまずないんだけども
3115060	3117680	ただ先ほどおっしゃったように
3118860	3125580	ゲームとかそういうのってちょっと不必要に依存状況を作っていくというか
3128520	3131300	ドーパミンビジネスなんかって言ったりしますけども
3131300	3133240	そういう側面はあるので
3133840	3135720	そこはある程度
3137260	3139260	ルールみたいなものは
3139260	3142280	必要だろうなと思いますが
3142280	3144480	このルールの決め方一つにしても
3144480	3147000	やっぱり子どもの主体的な関与が必要で
3149060	3150480	おすすめはやっぱりね
3150480	3151800	さっきからちらほら言ってる
3151800	3153200	家族会議をおすすめです
3153200	3157000	なんでかって言ったら
3157000	3161040	家族のゲームのルールを話すときに
3161040	3163160	子どもがルール破りをしたとき
3163240	3165220	にしか話さない過程がすごく多いんですよ
3165920	3167300	良くないことをしたから
3168320	3169100	その私の
3169480	3171180	叱るぞが止まらないと使った言葉で言うと
3171180	3172140	後さばきとして
3172920	3174660	良くないことが起こった後に
3175060	3177900	叱りつつ叱る経緯で
3178320	3178600	もう
3179000	3181420	その場で話し合いが起こってくるみたいな
3182240	3183240	話し合いというのは
3183240	3184480	死刑執行じゃないですか
3184480	3186460	ほとんど
3187780	3188840	時間減らすよとか
3188840	3190420	そういう話ですよね
3191620	3192180	けどだから
3192180	3202080	だから、そうじゃなくて、あなたは今生活がこういう状況になってて、勉強としてもこういう風にしたいみたいな話もあるよねってなった時に、
3202180	3215040	じゃあゲームについてどういうルールが一番いいと思うって、入れた気持ちはわかるけど、どれくらいだったらどうしたいと思うみたいな話とかを、ルール決めを問題がない時に話すんですよ。
3215660	3218000	うーん、大事ですね。
3220100	3223420	それでやっぱり自然には起きにくいんですけど
3223420	3224700	皆さんお忙しいので
3227060	3230340	だから家族会議っていう時間を強制的に持つんです
3232440	3234700	それ週1ぐらいのイメージですか
3234700	3238380	月に1回できそう
3238380	3239780	よかったら詳しく聞きたいです
3239780	3241240	月に1回どんな感じで会議してるの
3241240	3243360	家族会議なんかすると
3244320	3247140	基本は月1回で臨時会議することありますけどね
3247140	3251000	基本的には月に1回で
3251000	3254040	必要に応じて臨時で会議することはありますけど
3254040	3256040	今までもう5、6年ずっと
3256040	3257760	家族会議やってますけど
3260200	3262040	臨時会議はそんなにやったことないですね
3262520	3263640	本当に月に1回
3264120	3265620	臨時会議ってそれこそ
3266020	3267140	緊急事案の
3267140	3268980	問題が起きた時になって
3272720	3275080	月に1回やっていて
3275940	3278240	議題は全員が出す権利がある
3279740	3280800	父親からも
3280800	3282260	うちは一人息子なので
3282260	3283840	息子からも出すことがあって
3285040	3287780	それを話し合うみたいな
3287780	3288860	だからある種
3288860	3291400	例えば小遣いの賃上げ闘争が
3291400	3292820	突如始まったりとか
3293240	3294740	やっぱり芸能人がもうちょっと
3294740	3297400	伸ばしてほしいみたいな交渉をする権利も
3297400	3298240	あるっていう話
3298240	3300100	子供からすると
3304320	3305840	ここですごく大事なのは
3306580	3308140	家族会議っていう場が
3308880	3310080	上位下達の場
3310080	3313200	つまり親が子供を従わせるための場だって
3313200	3314600	認識した瞬間
3314600	3316720	子供は絶対そこの席についてくれなくなるので
3317260	3318680	そこがすごくちゃんと
3318680	3320500	フラットな話し合いの場
3320500	3322380	落とし所を見つけていける場なんだ
3322380	3324060	っていう感じで
3324060	3325720	機能する必要があって
3326860	3327720	あとはまだね
3327720	3330480	子供が気持ちよくそこに参加できるようにっていう
3330480	3334200	月に1回の家族会議はちょっといつもよりいいおやつが出てきたりとか
3335700	3336340	いいですね
3337220	3340660	月に1回のお小遣いの授業式が家族会議の後で
3340660	3344380	めっちゃ具体的でいいですね
3345140	3350680	そういう子供にとってのそこの参加するメリットみたいなことを提示しながらですけど
3350680	3355200	でも一番本質はやっぱり子供からも要求を伝えれるし
3355880	3357380	親からの要求についても
3357380	3359280	話し合う場みたいな感じの
3359980	3360580	話ですね
3360580	3363320	その意味では一度もそこのゲームとかも
3363860	3365140	かなりルールが最初
3365140	3366480	初期の頃から変わってますね
3366480	3368400	ペナルティーのあり方とかも全部
3370580	3371540	ペナルティーとかも
3371540	3373260	しっかり儲けるんですねルールだから
3373840	3375080	はい儲けます儲けます
3376460	3376780	ただ
3378080	3379720	ペナルティーに関しては
3380540	3380860	あの
3382580	3383220	順番
3383220	3385040	一番やっぱり
3385040	3386600	うまくいったというか
3386600	3387600	よく使ったのは
3388040	3390300	順番入れ替えのペナルティでしたね
3390300	3392000	つまりゲーム自体を禁止しない
3394260	3395240	基本的には
3396740	3398980	やるべきことっていうのは定まっていて
3398980	3400380	それはそれで学びのコーチとして
3400380	3401380	決まってる部分があって
3401380	3403160	1日でやることは決まっていて
3403640	3406220	それ以外の時間にゲームをすることもできるから
3406220	3408540	1日24時間を切る時間の
3408540	3410320	使い方は基本的には子どもが
3410320	3413000	自由にできるという話なんですけど
3413500	3417100	それをやるべきことができてなかったりとか
3417720	3420880	ゲームを時間超過してしまったりとかっていう
3420880	3423820	良くないことが起きたときにペナルティが発生するときに
3425420	3427880	よくあるのは本当にゲーム自体を禁止するっていう
3427880	3431020	取り上げるっていうペナルティをすることが多いと思うんですけど
3431820	3433480	それもやってたことはあるんですけど
3434540	3436880	一番やっぱりうまくいったのは順番を変える
3437840	3441920	要はやることが終わってからしかゲームができないっていうルールにするっていう
3442720	3446940	そういう形のペナルティの形が多かったですね
3446940	3447280	なるほど
3448220	3450140	最初のルールでそうするとより
3450140	3452640	ペナルティとして順番が変わる
3452640	3453540	そうです
3454260	3454540	なるほど
3455480	3456700	かなり面白いです
3457780	3460540	一個ずつ家族会議でそういうのもアップデートしていった
3460540	3460740	そうですね
3461900	3463820	先ほど言った私がコーチに就任するとこも
3463820	3465780	全部家族会議の場で決まったことであります
3466120	3466400	なるほど
3467140	3468820	家族会議大事だな
3469500	3470200	大事やね
3472300	3474680	子供がちゃんと視聴できるような空間で
3474680	3476920	フラットな場でできるのいいな
3478480	3481440	僕も最後感想と一個質問が出てきたんで
3481440	3482260	いいですか
3484520	3487860	学校に今行ってなくて家にいるって時に
3487860	3491140	ちっちゃい自己決定をするの大事って話あったじゃないですか
3491140	3492740	今日服何着ようとか
3493640	3494820	映画何見に行こうとか
3494820	3497480	その時にそれがすごい
3497480	3501340	すごい実際リスナーさんたちもできそうだなと思ったんですけど
3501860	3504220	自己決定ちっちゃくしましたって時に
3504760	3507860	子供がそれを理解するような意味付けというか
3507860	3511160	自己決定できたねみたいなことを言っていくことには意味があるのか
3511160	3512680	別にそういうの関係なくて
3513160	3516020	子供が自己決定していっていること自体にも
3516460	3519220	それだけでOKなのかってどんな感覚なのかなって
3520300	3524360	私自己決定っていうのはもう大前提の話なんで
3524360	3528760	子供が自己決定をしたことを取り上げて
3528760	3531020	何か発言するってことはほぼないですね
3533680	3537960	もうちょっとだけ補足説明をさせていただくと
3537960	3538940	私の言葉で言うと
3538940	3540300	自己決定の話っていうのは
3540300	3541240	いつも大体
