start	end	text
1653980	1655140	あるかもしれない
1655140	1659120	なんかショート動画作ったりされてたよね
1659120	1659740	してたね
1659740	1662360	AIで画像作ったりとか
1662360	1665160	AIが診断するための
1665160	1666440	プロンプトをずっと
1666440	1667900	入れてたりとか
1667900	1669940	そういうことは
1669940	1673100	アプリ作ったりそういうのをやられてたので
1673100	1675240	一個それは具体的なアクションとして
1675240	1677420	国の制度を使うっていうのが
1677420	1680100	一つあるかなと思いましたし
1680100	1682800	俺これを聞くとさ
1682800	1684580	やっぱあの
1684580	1686620	発達障害調査会でも
1686620	1687740	話したけど
1687740	1690900	本当才能になるか
1690900	1691840	障害になるかって
1691840	1694300	時代と場所によって変わるなって
1694300	1695680	思うげんさ
1695680	1698240	生産性を軸に
1698240	1700340	人を評価するって
1700340	1701580	マジで危ういなって
1701580	1703360	思うよね
1703360	1705820	俺絶対戦国時代とかやったら
1705820	1707680	活躍できんかったしな
1707680	1710420	目が悪いってだけで
1710420	1712240	なかなかパフォーマンス出らんよね
1712240	1713500	うんうんうん
1713500	1716260	環境によっては
1716260	1718000	この辺は
1718000	1720280	能力で人の
1720280	1722120	価値を判断しないみたいなのは
1722120	1723800	絶対に思いたいし
1723800	1725760	こういう状態を見て
1725760	1728340	ニートがどうとか
1728340	1731000	働かざるものを食うべからず
1731000	1732820	みたいなことは僕は言えなくて
1732820	1734100	なぜかっていうと
1734100	1737120	学校現場で本当に一つの評価軸で
1737120	1738580	ダメ出しされ続けて
1738580	1741240	自信を失い切ってる子って
1741240	1742420	いっぱい見てきたんよね
1742420	1745040	だけど違う見方したら
1745040	1745500	めっちゃ
1745500	1748960	ここパワー発揮できるやんとかって
1748960	1749720	あって
1749720	1752580	いろんな見方で
1752580	1754520	見る必要があるし
1754520	1757520	今自信を失って行動できない
1757520	1758660	状態っていうのは
1758660	1761280	周りが作ってるのかなとも
1761280	1762180	思うし
1762180	1764660	だから
1764660	1768240	社会全体で当事者意識持ってやらないけんなとは
1768240	1770300	思いますよね
1770300	1772620	その具体的アクションは
1772620	1773780	見学っていうのが
1773780	1774660	就労支援
1774660	1778000	個人のスタンスとしては
1778000	1780460	いろんな物差しが世の中にあって
1780460	1782700	今自分に合わない物差しで
1782700	1785020	自信を失っている状態なんじゃないかな
1785020	1786800	っていう風に思うから
1786800	1788520	自分に合った物差しを
1788520	1790740	見つけられるように
1790740	1792520	自分たちも
1792520	1794360	力になりたいし
1794360	1797220	そういういろんな物差しを作っていきたいし
1797220	1800380	今困っている方が
1800380	1804800	パフォーマンス発揮できるような世の中を
1804800	1806560	一緒に作っていきましょうってことよね
1806560	1808780	誰かが作っているというよりは
1808780	1809740	作っていきましょう
1809740	1812740	ぜひ何かまた
1812740	1814720	あれば質問ください
1814720	1817020	はい進捗あったらぜひご覧ください
1817020	1819800	そしたらここからは子育て関係ない
1819800	1821740	シリーズをたくさんいただいております
1821740	1823900	カンタさんからですね
1823900	1824820	いつもありがとうございます
1824820	1828180	お二人が自分の子育てを想像したときに
1828180	1830260	家訓として子供に絶対伝えたいことを
1830260	1831140	一つ選ぶなら何
1831140	1833620	一つ難しい
1833620	1837680	家訓として子供に絶対伝えたいことを
1837680	1838760	一つ選ぶとしたら何ですか
1838760	1840420	むずいね
1840420	1841700	むずいって言ったけども
1841700	1843440	俺頭の中にポンって出てきたわ
1843440	1846240	これは家訓っていうかもう
1846240	1849620	自分の子に絶対言うって決めてることはあるわ
1849620	1850200	何
1850200	1852800	何があろうと
1852800	1855340	その我が子が一番大事っていうのは
1855340	1856420	なるほど
1856420	1858140	決めてる
1858140	1859140	これね
1859140	1862540	実際どうとかどうでもよくて
1862540	1865820	絶対大事って決める
1865820	1866720	決める
1866720	1868420	なぜかっていうと
1868420	1870620	自分が言われてきて
1870620	1871740	それがずっと残ってるから
1871740	1872720	家族に
1872720	1875700	なるほどねその視点で確かに
1875700	1877240	もうね
1877240	1879780	両親が途中再婚したりとかがあってさ
1879780	1882560	いわゆる客観的に見たら
1882560	1884700	複雑みたいな環境だったりしたんだけど
1884700	1887320	なんも思わんかったのは
1887320	1888860	母がさ
1888860	1890140	俺に触れて
1890140	1892160	何があっても絶対に
1892160	1894540	はるかと兄ちゃんと妹が
1894540	1896640	絶対に一番大事っていうのを
1896640	1898640	折に触れて伝え続けてくれていて
1898640	1900080	未だに正月とか
1900080	1901320	酔っ払ったら言うんやけど
1901320	1904360	なんかもうそれだけでいいというか
1904360	1906500	いう感じはあるけん
1906500	1907940	これだけは言うって決めてる
1907940	1909900	なるほどねその視点か
1909900	1912380	ここが由来でないっていう土台があるけん
1912380	1914460	なんか外で傷つこうと
1914460	1915740	大丈夫っていうのはあるかもしれない
1915740	1917460	なるほどね俺なんやろ
1917460	1921320	補足やけど子供の反応としては何もないよ
1921320	1923220	俺らは何も反応せんそれに対して
1923220	1926180	将来的に残る
1926180	1929960	今もそうやけどいつももいいってみたいな感じなんやけど
1929960	1932440	それでも残ってるってのは分かったし
1932440	1935020	これ決めの問題で
1935020	1939640	言うことに多分そう思う気持ちは育つだろうし
1939640	1940300	なるほどね
1940300	1943600	自分はそう言うって決めてる絶対に
1943600	1946700	これは普通に
1946700	1948720	皆さんからも募集したいわ
1948720	1950660	家訓として絶対一つ
1950660	1952320	決めていることは何か
1952320	1954400	家訓ってちょっと俺ずれてるか
1954400	1956740	家訓ってなんか決まりみたいなことか
1956740	1958280	そうやね
1958280	1959740	求められてるのは
1959740	1961980	大切な人に
1961980	1964680	大切って言うっていうこと
1964680	1966680	家訓なんじゃない
1966680	1967180	ルール
1967180	1968640	良さそう
1968640	1972480	えーむずすぎるやばい
1972480	1975500	怒ったら水を飲む
1975500	1976300	です
1976300	1978240	ちょけんでよちょっと
1978240	1980800	マジでなんやろう
1980800	1981960	うわー
1981960	1983280	宿題にさせてください
1983280	1984640	すいません
1984640	1988080	ひとしにおすすめの家くんがあれば
1988080	1988800	はい
1988800	1991580	おすすめの家くんがあったら
1991580	1993380	肝心にさせてください
1993380	1995220	おすすめの家くんを
1995220	1998120	これこそティーチャーティーチャー村の
1998120	1999740	感想のとこに
1999740	2000700	募集したいし
2000700	2005080	ぜひぜひお願いします
2005080	2007860	でカンタさん
2007860	2010180	今年最大の失敗は何
2010180	2011880	2025年
2011880	2012960	何でしょう
2012960	2015740	はるかはあれじゃない
2015740	2017140	飛行機でiPhone
2017140	2018940	噴出した
2018940	2021560	飛行機乗った後にスマホ忘れた話ね
2021560	2023360	いやー皆さんちょっと
2023360	2025440	飛行機でスマホをなくした時の
2025440	2027060	対処はもう僕一通り
2027060	2028680	やったので相談してください
2028680	2030240	任せてください
2030240	2032640	大変だったんでめちゃくちゃ
2032640	2036580	3時間の大操作の上で見つけました
2036580	2040000	乗り込んだ飛行機に乗った後に
2040000	2043020	やべえスマホないさっきまで持ってたのにっていう
2043020	2043860	そうなんや
2043860	2046640	僕一通り焦ったんで
2046640	2050000	この焦りを先に共有しとくと皆さん落ち着いて対処できるかなと思うんですけど
2050000	2052220	飛行機乗った後って
2052220	2054980	もうちょっとも出れんのよ飛行機に
2054980	2057200	出たらもう乗ったらダメない
2057200	2059300	そうだね出た経験ないわ
2059300	2061080	飛行機代高いじゃん
2061080	2063580	この一線超えたら
2063580	2065820	この数万が飛ぶって考えると
2065820	2067640	でかいんよ
2067640	2069620	スマホない方が結構
2069620	2070740	のちのちでかいから
2070740	2072320	出るって決断したい
2072320	2075640	だってね自分がスマホ置き忘れた場所は
2075640	2076360	分かっとうと
2076360	2078240	あそこに置いてきたなって
2078240	2080840	取ってすぐ戻ってくるだけなのに
2080840	2082320	止められるよね
2082320	2085640	で結局出たらなかったよスマホ
2085640	2087800	このやり取りの間に
2087800	2089580	誰かが持ってってるの
2089580	2093860	誰かが持ってったのは分かってて
2093860	2095720	管轄がさ
2095720	2097400	保安検査場
2097400	2099740	過ぎた後の場所にはないんよ
2099740	2100840	インフォメーションが
2100840	2103180	インフォメーション出たとこしかない件
2103180	2105440	保安検査場出てからインフォメーション
2105440	2106360	行かないかんのよね
2106360	2109620	って言われてインフォメーションに行ったら
2109620	2111400	なりませんって言われて
2111400	2113900	まだ届いてませんって言われる
2113900	2115160	だけど俺さ
2115160	2116240	Mac持っとったけん
2116240	2118580	iPhone探すアプリでiPhone探したら
2118580	2120360	保安検査所の中にあるん
2120360	2122540	通った後の中にあるけ
2122540	2124660	あもうここにiPhoneがあるので
2124660	2127840	僕ちょっと一瞬入って探していいですかって言ったら
2127840	2129480	いやそれはダメですって言われる
2129480	2132100	一回出てしまったら
2132100	2135500	もう券買うまで入れませんみたいなこと言われて
2135500	2138000	探しに行ったらないんよ
2138000	2139640	その場所に
2139640	2141760	でなくて
2141760	2143240	いやないはずがないと
2143240	2145800	絶対この近くにあるんだと思って
2145800	2147740	もう行き当たりばったらいろんな人に
2147740	2149300	スタッフの方に聞いたら
2149300	2151200	ある航空会社さんが
2151200	2153360	ここってもしかしたら私たちの
2153360	2154820	控え室かもしれませんって言って
2154820	2157720	で控え室に入ったらあったらしくて
2157720	2159640	なるほど示してる場所がね
2159640	2160880	そうなんかね
2160880	2163220	控え室に持ってって
2163220	2164880	1日経ってインフォメーションに
2164880	2167260	出すみたいなのがあるらしくて
2167260	2169220	っていうのがありましたので
2169220	2171080	もしインフォメーション届かなくても
2171080	2173520	どっかの航空会社さんの控え室にある可能性が
2173520	2174860	ありますので皆さん
2174860	2176500	その可能性を
2176500	2179440	ありますよと頭に入れてもらえれば
2179440	2181160	僕の失敗は消化されるかな
2181160	2183100	落とし物するよね
2183100	2183700	いやもう
2183700	2186080	なくすことばっかなんで
2186080	2187100	一年ありましたか
2187100	2189660	軽いので言うと
2189660	2191740	わさび農園に行ったよ
2191740	2192540	長野で
2192540	2196180	長野で松本市で
2196180	2198720	でわさびそこで食べたんよ
2198720	2199300	食べたね
2199300	2201160	わさび大好きやけんさ
2201160	2203840	食べるというより
2203840	2206280	見るのがわさび
2206280	2207040	珍しい
2207040	2208540	結構好きで
2208540	2210320	なんか綺麗なよ
2210320	2211840	マジで綺麗なよわさびってね
2211840	2213120	わさび農園綺麗だったね
2213120	2216360	水が綺麗に流れてて
2216360	2218940	そんな場所のわさびってさ
2218940	2220120	定食頼んだけど
2220120	2221600	全員に一個わさびがさ
2221600	2224380	出てきてこう自分で吸って食べるやつや
2224380	2226240	すりおろし用のやつね
2226240	2228400	あれ絶対美味しいよ
2228400	2231360	辛いとかじゃないよ
2231360	2231920	ああいうのって
2231920	2234360	そう思う分かる分かる生でね
2234360	2236300	すりたてのわさびみたいな
2236300	2238120	すりたてで全然
2238120	2239000	癖がない
2239000	2242700	って思ってめっちゃ一気に食べたら
2242700	2244300	むせたよね思いっきり
2244300	2246320	あれは
2246320	2247800	失敗やったね
2247800	2250360	ちゃんと辛いやね
2250360	2252280	ちゃんと失敗しとったね
2252280	2254600	なんかいいわさびは辛くないよ
2254600	2255420	とか言って
2255420	2257280	ゴシゴシゴシって吸ってさ
2257280	2260840	なんかわさび知ってる顔で
2260840	2262720	いいわさびは辛くないよねとか言ってさ
2262720	2265140	周りはみんな大丈夫親しいとか言ってのに
2265140	2266380	大丈夫大丈夫とか言って
2266380	2269180	思いっきりバクバクって食った瞬間に
2269180	2270140	ブシャーって
2270140	2273580	ちょっとあれは良くなかったよ本当に
2273580	2275300	口から出てきてて
2275300	2275700	本当
2275700	2279120	いいもう本当ギャグ漫画のような
2279120	2280820	ギャグ漫画みたいだった
2280820	2283560	あれで軽いのはね
2283560	2285240	重い
2285240	2287000	失敗なんかなと思ったら
2287000	2288000	マジで重いつかんで
2288000	2291940	日々大変やけど
2291940	2294780	重いよわさびの失敗は
2294780	2296180	わさびの失敗は重いね
2296180	2299780	初めて会ったリスナーさんにわさびぶっかけてるから
2299780	2301540	ぶっかけてはないけど
2301540	2303480	ちゃんとちょっと汚かったから
2303480	2304560	それは本当に申し訳ないけど
2304560	2306100	それは全然大丈夫です
2306100	2309700	でもなんかめちゃくちゃ大きいガチな失敗
2309700	2311840	思いつかんけん
2311840	2314120	まあいい幸せな1年でしたね
2314120	2316000	幸せな1年ですよ
2316000	2317900	ありがたい1年です
2317900	2319600	ありがとうございました
2319600	2322760	あと4つです
2322760	2326120	最後答えさせていただきます
2326120	2327940	すぐおきるんさん
2327940	2329640	卵焼きは甘い派ですか
2329640	2330800	だし巻き派ですかと
2330800	2332200	いい質問やな
2332200	2333280	だし巻き派です
2333280	2334360	続いて
2334360	2338060	深掘ろうぜ
2338060	2340440	深掘れるこれ
2340440	2341220	嘘嘘
2341220	2343540	俺もだし巻き派です
2343540	2344280	だし巻き
2344280	2347000	うちに家に
2347000	2348500	砂糖がないの
2348500	2349300	なるほど
2349300	2352260	砂糖を置かない生活をしてるから
2352260	2354660	それはこだわってるの
2354660	2356120	あんまり
2356120	2358200	よくないよね砂糖って
2358200	2360680	砂糖がよくないって言い出したら
2360680	2362440	いろいろ来るけど
2362440	2364400	砂糖なくても全然まず
2364400	2365960	よくて俺の生活では
2365960	2369040	確かにね直接砂糖を使うは少ないな
2369040	2369900	そうだけど
2369900	2372260	なくていいならないでいいやって感じで
2372260	2373400	今もう家に置いてない
2373400	2375900	買ったら砂糖ない生活で結構いろいろ
2375900	2377860	いいことあるって感じです
2377860	2380080	僕はだし巻きが
2380080	2381900	大得意料理の一個なので
2381900	2385060	めっちゃ作って食べますね
2385060	2387920	確かに食べた気がする
2387920	2389780	だし巻きに対する感想
2389780	2392200	妻からいただいてきてるんですが
2392200	2393580	めっちゃ美味しい
2393580	2397020	本当それ
2397020	2398940	過去
2398940	2403880	だし巻きの感想一言言ってくれん
2403880	2406060	今奥さんに聞いております
2406060	2407600	このマイクにさ
2407600	2410520	だし巻きの感想一言だけ言ってくれん
2410520	2413420	飲めます
2413420	2415180	飲めるんだって
2415180	2417640	さすがやな
2417640	2419000	対応力あるな
2419000	2421620	飲めるくらい美味しいと
2421620	2422500	ありがとうございます
2422500	2424460	いい感想
2424460	2426660	使うか分かんないですが一応
2426660	2427500	はい
2427500	2431500	料理の話またしたいな
2431500	2432520	またしたいんで
2432520	2433500	またしましょう
2433500	2435940	普通の秋子さんが
2435940	2437780	普通じゃない特別の秋子さん
2437780	2441900	これを知らないなんて人生損してると思う
2441900	2442500	まるまる
2442500	2445100	映画や食べ方やマイナーなあれこれ
2445100	2447780	これさ全部ちょっと1本取りたくなるね
2447780	2448500	そうね
2448500	2450640	これもう1本取りたいけども
2450640	2453120	1本取りますということだけ言って
2453120	2454580	ポンポンいくか時間があるやし
2454580	2457220	食べ物つながりで言うと本当に低温調理です
2457220	2458700	これ知らないなんて損してる
2458700	2462200	なんでなんで一言で言うと
2462200	2464660	低温調理マジで美味しいけん
2464660	2467600	シンプルやった
2467600	2468480	低温調理ね
2468480	2471320	豚、牛、鶏
2471320	2473240	なんでも低温調理したって
2473240	2474160	焼いたら美味しいし
2474160	2477060	低温調理って何?どうしたらいいの?
2477320	2479000	なんかね一般的なのは
2479000	2480600	60度とか80度
2480600	2482720	設定した温度でキープしてくれる機械の
2482720	2487120	その中にビニールに入れた鶏肉とか入れとったら
2487120	2491060	ずっと80度で調理できるっていうやつ
2491060	2493300	柔らかくなってそう
2493300	2495580	そうなんやマジ柔らかい
2495580	2498960	確かに俺も鶏ハムハマってた時期は水を沸騰させて
2498960	2504340	それにさビニールに入れた鶏肉を火切って入れるだけでも鶏ハムできるとかあるやん
2504340	2505120	そうそうそう
2505120	2505960	うまいわ
2505960	2510480	ああいうのあれがもっといろんなクオリティでできる設定した温度で
2510480	2512940	そういう機会があるの
2512940	2513380	そうそう
2513380	2516800	俺鳥の肝を生で食べるのが大好きだったよ昔
2516800	2521040	最近も鳥の肝生で食べるとこ少なくなっとけ
2521040	2521820	よくないもんね
2521820	2524020	鳥の肝を低温調理したら
2524020	2528240	めっちゃ生みたいな感じの肝が食べれるんで
2528240	2529300	おすすめです
2529300	2531500	本当に損かもしれないと
2531500	2532360	本当にね
2532360	2534960	本当になんか食卓豊かになりそう
2534960	2536880	ほっとけそうだし
2536880	2537580	そうやね
2537580	2538880	ほっといて別の料理作れそうだし
2538880	2541040	とっといて1時間経ってとか
2541040	2542160	良い
2542160	2544520	俺はもう一言で散歩です
2544520	2547480	散歩で人生変わってます
2547480	2548380	完全に
2548380	2551000	確かに散歩知らないわけじゃないけど
2551000	2553320	散歩の楽しみ方を知らないっていう人は
2553320	2553680	多そう
2553680	2556680	散歩3種類楽しみ方があって
2556680	2558980	まず1個目は
2558980	2561260	リラックスね頭空っぽにするための散歩
2561260	2562800	2つ目が
2562800	2564820	自分の思考を整理するための散歩
2564820	2566980	結構散歩から
2566980	2568260	ティーチャーティーチャー台本生まれてる
2568260	2570580	で3つ目がインプット
2570580	2572140	音声で
2572140	2574040	そう音声聞きながら
2574040	2574980	インプットするっていう
2574980	2577420	これを身につけてからね
2577420	2579760	気分の切り替えめっちゃできるようになったし
2579760	2581780	まず運動不足っていう
2581780	2583840	課題人生に
2583840	2585600	結構大きめの課題あるやん運動不足
2585600	2588300	それがもうなくなるっていうのだけで
2588300	2589840	健康だし
2589840	2591280	体型も維持できるし
2591280	2593300	睡眠も良くなるし
2593300	2595340	全部いいという感じです
2595340	2596140	なるほど
2596140	2599080	普通のえきこさんもう一ついただいてます
2599080	2601400	自分今余裕ないなと思うときに
2601400	2602640	やることは何ですか
2602640	2605000	僕から行くと散歩です
2605000	2607920	散歩で解決
2607920	2610360	僕は低温調理です
2610360	2613200	いいね一個ね
2613200	2615540	これだと思うものができればいいですよね
2615540	2616160	違うな
2616160	2618020	余裕ないなってときに
2618020	2619460	解決策としてやることか
2619460	2622380	やっちゃうことはあるけど
2622380	2623500	貧乏ゆすりとか
2623500	2626420	部屋を歩き回っちゃうとかはある
2626420	2628600	散歩しそれ
2628600	2629440	そうやね
2629440	2632140	解決策僕まだ持ってないんで
2632140	2633620	貧乏ゆすりするってことはね
2633620	2635980	血流をね脳に回そうってことやからね
2635980	2636980	散歩がいいよそれは
2636980	2638840	人生で初めてあの
2638840	2640960	昇降デスクを買ったのよ
2640960	2642300	高さが変わるやつ
2642300	2645560	やっぱり立ってもパソコンできるようになって
2645560	2646580	確かに確かに
2646580	2649040	ちょうどさっき届いたんで楽しみです
2649040	2649820	いいですね
2649820	2650560	でした
2650560	2652420	もうちょやります
2652420	2654440	まるごとさしみさん
2654440	2657300	世界が滅亡するまで残り1ヶ月しかないとわかったら
2657300	2659160	お二人は何に時間を使いますか
2659160	2660940	これ1本取りたくなるねこれ
2660940	2663680	えっとね
2663680	2667400	これは間違いなく家族に時間使います
2667400	2671240	これ何でか理由を説明できるようになったのが
2671240	2675340	樋口さんが樋口清則の世界だったかな
2675340	2676320	って話してたんやけど
2676320	2679580	幸せの価値が変わるみたいな話なかった?
2679880	2680580	あるあるある
2680580	2681200	あったよね
2681200	2684600	年齢によってというか人生のフェーズによってというか
2684600	2689820	そこでさ最後の最後で映画で世界を救う映画と
2689820	2693580	家族の一人を救うみたいな映画
2693580	2695080	うんあったね
2695080	2697900	どっちも同じくらい感動するみたいな話があって
2697900	2701180	だから量じゃないなっていうのがまずありますと
2701180	2704080	世界中を救うのと同じくらい
2704080	2706380	誰か一人に対して幸せにするっていうのは
2706380	2709280	価値あるなっていうのをまずそこで気づいたのと
2709280	2711820	比較できるもんじゃないんだけど
2711820	2713880	で時間軸を考えた時に
2713880	2715880	今から100年ありますって言ったら
2715880	2717800	多分世界のために何かしようと思うんだけど
2717800	2719600	あと1日しかないって思ったら
2719600	2722060	多分一番自分の影響の範囲内の
2722060	2723320	幸せを作ると思う
2723320	2724720	そうやね
2724720	2727240	ってなると1ヶ月しかないって分かってるんだったら
2727240	2728860	自分の近いところから
2728860	2730920	なんかできることするかなってところで
2730920	2732580	家族に時間使うかなっていう
2732580	2734100	なるほどね
2734100	2737440	俺は何するかは正直
2737440	2738560	分からんないけど
2738560	2742260	多分釣りとかキャンプとか
2742260	2744800	精一杯楽しく生きると思うんやけど
2744800	2746820	大事にしたいことがあって
2746820	2748220	焦って決めない
2748220	2750380	1ヶ月なのに
2750380	2751380	1ヶ月でも
2751380	2754040	3日間は
2754040	2756500	ずっと散歩なのか
2756500	2757320	瞑想なのか
2757320	2759860	一旦整理すると思考
2759860	2761880	賢い
2761880	2765060	多分焦って決めたらいいことないんでね
2765060	2765920	最後も
2765920	2767040	なるほどね
2767040	2770080	3日ぐらいずっと散歩して
2770080	2772000	人生どうしようかな
2772000	2774200	残り29日
2774200	2774540	ぐらい
2774540	2776620	これを3日ぐらいやります
2776620	2777920	なるほどね
2777920	2780100	人生成功するタイプじゃない
2780100	2782380	一旦ちょっとね
2782380	2785100	方向性決めてガガと進むみたいな
2785100	2786460	はいはいそうね
2786460	2788780	確かに俺とかもすぐに
2788780	2790360	これって決めてやるからさ
2790360	2792700	タイプが全然違って
2792700	2793880	面白いねこれは
2793880	2796300	具体的じゃないですけど
2796300	2798960	あと3つです
2798960	2801980	のりさんカラオケで何歌う?
2802880	2804120	ひとしあれじゃん
2804120	2805440	タコ紹介的になっちゃうけど
2805440	2806560	嵐じゃん
2806560	2809180	みんなで行くときは別に
2809180	2811880	その場に合わせるって感じやけど
2811880	2814520	一人で行くときは
2814520	2816060	めっちゃずっと嵐歌うとか
2816060	2817460	あるね
2817460	2820100	俺カラオケあんま好きじゃないなって
2820100	2820980	改めて思って
2820980	2823800	カラオケの盛り上がらなきゃいけないのが
2823800	2824780	怖くて
2824780	2828020	自然がいいけど
2828020	2829180	カラオケって無理やり
2829180	2831920	みんな激しいの入れるやん
2831920	2834620	それが怖いよね
2834620	2837180	自分がブワーって
2837180	2839340	後ろに下がっちゃうよ
2839340	2840380	俯瞰しちゃって
2840380	2843580	カラオケの楽しみ方確かに
2843580	2844180	知りたいな
2844180	2846160	知りたいです教えてください
2846160	2847780	自分の好きな曲は歌わない
2847780	2849440	盛り上がらないから
2849440	2853220	好きな曲を歌うなら一人で行くのよね
2853220	2855140	どうしたらいいんでしょう
2855140	2858480	なぜかというと僕は昭和ソングが大好きで
2858480	2860300	昭和ソングしか
2860300	2861960	歌えないのがあるから
2861960	2864540	昭和ソング歌ってもみんな盛り上がらないので
2864540	2865380	同世代は
2865380	2868860	だからカラオケが楽しめないっていう感じです
2868860	2870160	玉木浩二とか
2870160	2871320	そうよねだって
2871320	2874540	好きなアーティストのマイナーな曲歌ったら
2874540	2876520	絶対盛り上がらんもんね
2876520	2876740	うん
2876740	2878440	っていう感じで
2878440	2880420	カラオケ楽しみ方教えてください
2880420	2881500	教えてください
2881500	2885100	その楽しみ方が定義されている場で
2885100	2886940	みんなで盛り上がるをやってみたいです
2886940	2887520	はい
2887520	2890560	難しいな
2890560	2891260	あと
2891260	2894360	ノリさんがみんなでオールカラしたいって書いてくれてる
2894360	2895000	オールカラ
2895000	2897020	オールカラオケですね
2897020	2898520	あと2つです
2898520	2899460	幸恵さん
2899460	2902200	好きな映画、ドラマ、アニメ、漫画、小説
2902200	2904060	合わせて5作品
2904060	2906680	今までに話題に出したことがないもの
2906680	2908760	ひろやかや進撃の巨人以外です
2908760	2910320	もうちょっと欲張りすぎ
2910320	2910840	幸恵さん
2910840	2912520	5作品だと
2912520	2914860	映画ドラマアニメ漫画小説
2914860	2917960	じゃあ1個
2917960	2919540	1個1個にしましょう
2919540	2921180	何やろう
2921180	2923360	メジャーなとこになるし
2923360	2924980	あんまり思想がない
2924980	2926260	普通にキングダムとか
2926260	2929300	君の名はとか
2929300	2931760	そういうことになっちゃうんですが
2931760	2933680	なんか思想があるものあるかな
2933680	2935380	メッセージ性のないもの
2935380	2936620	なんだ
2936620	2938080	逆に
2938080	2938400	俺
2938400	2942920	俺はその普通にただ好きっていうだけで
2942920	2943340	あんまり
2943340	2946340	論理的に話せるレベルじゃないっていう
2946340	2947300	なるほどね
2947300	2949920	俺メッセージ性あるものが好きな
2949920	2952660	変わりたいと思ってはいるんだけど
2952660	2953700	俺さあの
2953700	2956000	約束のネバーランドとか
2956000	2958540	珍しく最後までバーってアニメ見た
2958540	2959660	だけど
2959660	2960840	俺アニメ最後まで見れんかった
2960840	2962100	自分のペースで見たいから
2962100	2963420	漫画が基本なんだけど
2963420	2966000	約束のネバーランドは全部見ちゃったよね
2966000	2970240	あれってなんか動物から見た世界やなみたいな
2970240	2977980	そのレベルのメッセージはどれでもあるくない?
2978000	2981200	人のさ気づきをさそのレベルでとか呼んでくれ?
2981440	2983440	そのレベル
2983440	2986060	違うでも俺は結構衝撃やったのよ
2986060	2991240	なんか本当にいただきますってありがとうございますって感謝しながら
2991240	2994600	なんか食事をせないけんなと思った
2994600	2995420	なるほどね
2995420	2999380	認識が変わったものとか確かに大事かもね
2999380	3004000	その後に藤本辰樹さんの若い時に描いた漫画
3004000	3006420	アニメ集みたいなのが今アマプラでやってるんだけどさ
3006420	3008560	あるよね面白いねあれも
3008560	3012760	それも宇宙人がやってきて人間が捕食対象になった
3012760	3014600	庭に庭に鶏がいる
3014600	3017800	そうあの作品とかもちょっと衝撃で
3017800	3018740	衝撃だったあれは
3018740	3024520	だから俺はなんか動物を食べないみたいな選択はできないんだけど
3024520	3027880	なんかいろいろ考えるところは
3027880	3029180	あったな
3029180	3031400	だから本当ありがとうございます
3031400	3032300	っていう感謝が
3032300	3034620	それで言うと俺キングダムはさ
3034620	3037980	確かに昔の人はこれが当たり前やったんやろうね
3037980	3039300	ってことがいっぱい起きるやん
3039300	3041500	ちゃんと戦略立てて
3041500	3043600	相手の国を滅亡させるために
3043600	3044920	人を殺していくみたいな
3044920	3048040	これやりよったんやろうねと思ったら
3048040	3049880	なんか学ぶことはある
3049880	3050540	いろいろ
3050540	3053820	今の当たり前が揺らぐみたいな
3053820	3055880	越境体験ですわ
3055880	3057160	越境体験でした
3057160	3059720	自分の当たり前の価値観を
3059720	3061540	揺るがすような作品がやっぱ
3061540	3063700	腐ってきますねパラサイトとかも
3063700	3065960	パラサイトとかもすごかったし
3065960	3067320	韓国の映画の
3067320	3068740	半地下の
3068740	3071280	半地下の映画もすごかったし
3071280	3074280	揺るがす系が見ちゃうなっていう
3074280	3076060	確かにね
3076060	3078500	どこでもドアってあるんだとかね
3078500	3080240	うわぁ揺らぐわそれは
3080240	3081700	はい
3081700	3083980	ゆらぐわ
3083980	3085760	ごめんゆらぐわしか言えんで
3085760	3089080	急にさパラサイトの頭の中にさ
3089080	3091740	ドラえもん入れられてもちょっと対応できんやったわ
3091740	3092980	ごめんごめん
3092980	3094620	最後
3094620	3096480	波風さん
3096480	3100080	二人にとってよくも悪くも忘れられない絵本はありますか
3100080	3100480	絵本
3100480	3102900	絵本はごめんなさい
3102900	3104140	全く覚えてないです
3104140	3106240	ある俺はあった
3106240	3107220	ありました
3107220	3110060	カレーの匂いがするやつがあった
3110060	3110920	知ってる?
3111260	3111800	本当に?
3112860	3115700	擦ったらページのある部分擦ったら
3115700	3116880	カレーの匂いがするってのが
3116880	3118340	楽しい
3118340	3120840	あれどうやって作られてるのだろう
3120840	3122020	しかも
3122020	3124620	20数年経っとうけど
3124620	3126660	まだ実家にあるとしたら
3126660	3127900	カレーの匂いするんかな
3127900	3130200	それ五感全部使うね
3130200	3131440	視覚聴覚味覚
3131440	3133080	味覚はないか
3133080	3133540	嗅覚
3133540	3134980	触覚
3134980	3136900	擦って匂って
3136900	3138000	広いよね
3138000	3139540	刺激され方
3139540	3142160	そういう遊び心あるの
3142160	3144500	絵本があるって思うと面白いね
3144500	3145340	絵本見に行こう
3145340	3148000	この間ねめいめいのスタッフさんが
3148000	3150060	ケンシロさんとカフェに行きまして
3150060	3152600	ケンシロさんが
3152600	3154120	だるまさんの絵本をね
3154120	3156620	ひとしのお子さんにプレゼントしてて
3156620	3159160	一緒にだるまさんになるみたいな
3159160	3160320	本だって読みながらね
